"Add Selected","Dodaj wybrane"
"Add Selected Product(s) to Order","Dodaj wybrane produkty do zamówienia"
"Add Selected Product(s) to Package","Dodaj wybrane produkty do pakietu"
"Add Selected Product(s) to returns","Dodaj wybrane produkty jako zwrot"
"Add Selected Products","Dodaj wybrane produkty"
"Add Sitemap","Dodaj mapę"
"Add Store Code to Urls","Dodaj kod sklepu do URL"
"Add Subcategory","Dodaj podkategorię"
"Add Swatch","Dodaj próbkę"
"Add Tax","Dodaj podatek"
"Add Team","Dodaj zespół"
"Add To Compare","Dodaj do porównania"
"Add Tracking Number","Dodaj numer przesyłki"
"Add URL Rewrite","Dodaj nowe przekierowanie URL"
"Add URL Rewrite for CMS page","Dodaj URL Rewrite dla strony CMS"
"Add URL Rewrite for a Category","Dodaj przekierowanie URL dla kategorii"
"Add URL Rewrite for a Product","Dodaj przekierowanie URL dla produktu"
"Add Up-Sell Products","Dodaj produkty"
"Add User","Dodaj użytkownika"
"Add Value","Dodaj wartość"
"Add Video","Dodaj wideo"
"Add Widget","Dodaj widget"
"Add Your Review","Dodaj swoją recenzję"
"Add \Exception","Dodaj wyjątek"
"Add after","Dodaj za"
"Add another payment method to your existing solution or as a stand-alone option.","Dodaj dodatkową metodę płatności do swojego istniejącego rozwiązania lub jako niezależną opcję."
"Add configurable attributes to the current Attribute Set (%1"")""","Dodaj konfigurowalne atrybuty do obecnego Zestawu Atrybutów (""%1"")"
"Add configurable attributes to the existing Attribute Set","Dodaj konfigurowalne atrybuty do istniejącego zestawu atrybutów"
"Add configurable attributes to the new Attribute Set based on current","Dodaj konfigurowalne atrybuty do nowego zestawu atrybutów w oparciu o bieżący"
"Add from File","Dodaj z pliku"
"Add links to your product files here.","Dodaj linki do swoich produktów."
"Add new card","Dodaj nową kartę"
"Add or remove gift cards","Dodawanie lub usuwanie kart podarunkowych"
"Add product preview files here.","Dodaj podgląd plików produktu."
"Add selected page(s) to the tree","Dodaj wybrane strony"
"Add selections to my cart","Dodaj wybrane do koszyka"
"Add this attribute to the list of column options in the product grid.","Dodaj ten atrybut do listy opcji kolumny w siatce produktu."
"Add this attribute to the list of filter options in the product grid.","Dodaj ten atrybut do listy opcji filtrowania w siatce produktu."
"Add to Cart","Dodaj do koszyka"
"Add to Column Options","Dodaj jako kolumnę"
"Add to Compare","Porównaj"
"Add to Gift Registry","Dodaj do rejestru prezentów"
"Add to List","Dodaj do listy"
"Add to Order","Dodaj do zamówienia"
"Add to Order by SKU","Dodaj do zamówienia po SKU"
"Add to Queue","Dodaj do kolejki"
"Add to Shopping Cart","Dodaj do koszyka"
"Add to Shopping Cart by SKU","Dodaj do koszyka po SKU"
"Add to Wish List","Dodaj do listy życzeń"
"Add to Wishlist","Dodaj do schowka"
"Add to tree.","Dodać do drzewa."
"Add to:","Dodaj do:"
"Add your comment","Dodaj komentarz"
"Add/Update","Dodaj/Aktualizuj"
"Add/Update Complex Data","Dodaj/Aktualizuj dane złożone"
"Added","Dodane"
"Added On","Dodane"
"Added for spent money according to reward exchange rates.","Dodane za wydanie pieniędzy według kursów wymiany nagród."
"Adding...","Dodawanie..."
"Additional Address Entries","Dodatkowe adresy"
"Additional Attribute Table","Tabela dodatkowych cech"
"Additional Cache Management","Dodatkowe opcje"
"Additional Options","Dodatkowe opcje"
"Additional Settings","Ustawienia dodatkowe"
"Additional attributes usable in category rules","Dodatkowe atrybuty nadające się do reguł kategorii"
"Additional data","Dodatkowe dane"
"Additional information about this modal. Lorem ipsum dolor sit amet, consectetur adipiscing elit. Etiam massa augue, pretium.","Dodatkowe informacje o tym oknie. Lorem ipsum dolor sit amet, consectetur adipiscing elit. Etiam massa augue, pretium."
"Address","Adres"
"Address %1 <span>of %2</span>","Adres %1 <span>z %2</span>"
"Address AVS check","Sprawdzono adres AVS"
"Address Attributes","Cechy adresu"
"Address Book","Książka adresowa"
"Address Information","Informacje o adresie"
"Address List","Lista adresów"
"Address Templates","Szablony adresu"
"Address Type","Typ adresu"
"Address Verification","Weryfikacja adresu"
"Address Verification System Response","Odpowiedź systemu weryfikacji adresu"
"Address cannot be shown due to a technical malfunction.","Adres nie może zostać wyświetlony z powodu błędu technicznego."
"Address is invalid. Please contact the store administrator.","Adres jest niepoprawny. Skontaktuj się z administratorem sklepu."
"Address successfully saved.","Adres pomyślnie zapisany."
"Address update failed. Please try again.","Aktualizacja adresu nie powiodła się. Proszę spróbuj ponownie."
"Addresses","Książka adresowa"
"Addresses must have at least one field filled in.","Przynajmniej jedno pole dla adresów musi być wypełnione."
"Adjust final price to discount value","Dostosuj cenę końcową na wartość rabatu"
"Adjust final price to this percentage","Dostosuj cenę końcową do tego procentu"
"Adjustment Fee","Opłata manipulacyjna"
"Adjustment Refund","Zwrot manipulacyjny"
"Admin","Administrator"
"Admin 1column","Admin 1 kolumna"
"Admin Account Sharing","Udostępnianie konta administratora"
"Admin Actions Archive","Archiwum Akcji Admina"
"Admin Actions Log","Dziennik akcji Admina"
"Admin Actions Log Archive","Dziennik Archiwum Akcji Admina"
"Admin Actions Log Archiving","Admin Archiwizacja Akcji Logów"
"Admin Actions Logging","Admin Akcje Logowania"
"Admin Base URL","Bazowy URL dla administratora"
"Admin Checkout","Zamówienie admina"
"Admin My Account","Admin Moje Konto"
"Admin Permission Roles","Admin Uprawnienia Ról"
"Admin Permission Users","Admin Uprawnienia Użytkowników"
"Admin Session Lifetime (seconds)","Czas trwania sesji Admina (w sekundach)"
"Admin Sign In","Admin Zaloguj"
"Admin User Data","Dane użytkownika admin"
"Admin User Emails","E-maile administracyjne"
"Admin User ID","ID użytkownika"
"Admin User Name","Użytkownik"
"Admin empty","Admin pusty"
"Admin is a required field in each row","Pole ""Admin"" jest wymagane w każdym wierszu"
"Admin is a required field in each row.","Pole ""Admin"" jest wymagane w każdym wierszu."
"Admin is a required field in the each row.","Pole ""Admin"" jest wymagane w każdym wierszu."
"Adminhtml Themes List","Lista tematów Adminhtml"
"Adult","Osoba pełnoletnia"
"Adult Signature Required","Wymagany podpis osoby pełnoletniej"
"Advanced","Zaawansowane"
"Advanced Admin Section","Sekcja Zaawansowanych Ustawień Administracyjnych"
"Advanced Attribute Properties","Zaawansowane właściwości cechy"
"Advanced Authorize.Net Settings","Zaawansowane ustawienia Authorize.Net"
"Advanced Braintree Settings","Ustawienia zaawansowane Braintree"
"Advanced Fraud Protection","Zaawansowane zabezpieczenie przed oszustwem"
"Advanced Inventory","Stan magazynowy"
"Advanced Pricing","Cena"
"Advanced Reporting","Zaawansowane Raportowanie"
"Advanced Reporting Service","Zaawansowane Usługi Raportowania"
"Advanced Search","Wyszukiwanie zaawansowane"
"Advanced Search Results","Wyniki wyszukiwania zaawansowanego"
"Advanced Section","Sekcja Zaawansowana"
"Advanced Settings","Zaawansowane ustawienia"
"Advertise PayPal Credit","Reklama PayPal Credit"
"After %remaining_days day(s) these points will expire.","Po % remaining_days dniach te punkty stracą ważność."
"After Adding a Product Redirect to Shopping Cart","Po dodaniu produktu przekieruj do koszyka"
"After Discount","Po zniżce"
"After approval by administrator.","Po zatwierdzeniu przez administratora."
"After number of attempts to login","Po liczbie prób logowania"
"After you make your selections, click the Create"" button. Then stand by while the System Report is generated. This may take a few minutes. You will receive a notification once this step is completed.""","Po wybraniu opcji, kliknij przycisk ""Utwórz"". Następnie zaczekaj aż zostanie wygenerowany raport systemu. Może to potrwać kilka minut. Otrzymasz powiadomienie po zakończeniu tego etapu."
"Aggregated Information","Zagregowane informacje"
"Agree and Proceed","Zgadzam się i kontynuuj"
"Agree and Submit request","Zgadzam się i wysyłam prośbę"
"Agreement Information","Informacje umowy"
"Alert Email Sender","Nadawca powiadomienia"
"Alert me when this item is available.","Powiadom mnie, gdy ten produkt będzie dostępny."
"Alert price","Powiadomienie o cenie"
"Alert subscription has been saved.","Subskrypcja alertu została zapisana."
"All","Wszystko"
"All %1","Wszystko %1"
"All Admin Events","Wszystkie zdarzenia administracyjne"
"All Allowed Countries","Wszystkie dozwolone kraje"
"All Cache","Cała pamięć cache"
"All Configurable Cron Jobs","Wszystkie konfigurowalne działania Crona"
"All Countries","Wszystkie kraje"
"All Crontab Events","Wszystkie wydarzenia Crontab"
"All Customer Groups","Wszystkie grupy klientów"
"All Customers","Lista klientów"
"All Doc Events","Wydarzenia ""Cały dzień"""
"All Eav Attributes","Wszystkie atrybuty Eav"
"All Files","Wszystkie pliki"
"All Forms","Wszystkie formularze"
"All Frontend Events","Wszystkie wydarzenia Frontend"
"All Global Cron Jobs","Wszystkie globalne zadania Crona"
"All Global events","Wszystkie globalne zdarzenia"
"All Items","Wszystkie produkty"
"All Pages","Wszystkie strony"
"All Product Types","Wszystkie rodzaje produktów"
"All REST Events","Wszystkie zdarzenia dla REST"
"All Reviews","Lista opinii"
"All Reviews of Customer `%1`","Wszystkie opinie Klienta `%1`"
"All Reviews of Product `%1`","Wszystkie opinie produktu `%1`"
"All SOAP Events","Wszystkie zdarzenia protokołu SOAP"
"All Segments","Wszystkie segmenty"
"All Store Views","Wszystkie widoki sklepu"
"All Stores","Wszystkie sklepy"
"All Themes","Wszystkie motywy"
"All Users","Lista użytkowników"
"All Websites","Wszystkie witryny"
"All Websites [%1]","Wszystkie strony %1"
"All Wish Lists","Wszystkie listy życzeń"
"All other open sessions for this account were terminated.","Wszystkie inne otwarte sesje dla tego konta zostały zakończone."
"All products","Wszystkie produkty"
"All products - recently added products, New products - products marked as new","Wszystkie produkty - ostatnio dodane, Nowe produkty - produkty oznaczone jako nowe"
"All the address information matched","Wszystki informacje o adresie pasują."
"All the times are in minutes. Use 0"" if you want to skip automatic clearance.""","Wszystkie wartości powinny być podane w minutach. Użyj ""0"", aby zrezygnować z automatycznego czyszczenia."
"All valid rates have been saved.","Wszystkie poprawne stawki zostały zapisane."
"All-uppercase is almost as easy to guess as all-lowercase","Same wielkie litery są prawie tak łatwe do odgadnięcia jak same małe"
"Allocated","Przydzielono"
"Allocated Email Template","Szablon email przydzielenia limitu kredytowego"
"Allow","Zezwól"
"Allow Adding to Cart","Umożliwia dodawanie do koszyka"
"Allow Alert When Product Comes Back in Stock","Zazwól na powiadomienia o powrocie produktu do stany magazynowego"
"Allow Alert When Product Price Changes","Zazwól na powiadomienia o zmienach ceny produktu"
"Allow All Products per Page","Zezwól na pokazywanie wszystkich produktów na stronie"
"Allow Anonymous Guest Access","Zezwalaj na dostęp anonimowy Gości"
"Allow Cookies","Zezwalaj na pliki cookie"
"Allow Countries","Dopuść kraje"
"Allow Customers to Add Custom Message to Invitation Email","Klienci mogli dodać niestandardowe wiadomości e-mail"
"Allow Duplicate Cards","Umożliwić duplikat karty"
"Allow Gift Message","Pozwól na wysłanie wiadomości"
"Allow Gift Messages for Order Items","Zezwól na wiadomość prezentową dla produktów zamówienia"
"Allow Gift Messages on Order Level","Zezwól na wiadomość prezentową na poziomie zamówienia"
"Allow Gift Receipt","Umożliwia otrzymanie pokwitowania za prezent"
"Allow Gift Wrapping for Order Items","Umżżiwia zapakowanie na prezent zamówionego produktu"
"Allow Gift Wrapping on Order Level","Zezwól na opakowania na prezent na poziomie zamówienia"
"Allow Guest Checkout","Zezwól na zamówienia składane przez niezalogowanych"
"Allow Guest Subscription","Zezwól na subskrybowanie przez niezalogowanych"
"Allow Guests to Write Reviews","Pozwól gościom na pisanie recenzji"
"Allow HTML Tags on Storefront","Dozwolone znaczniki HTML"
"Allow Message","Pozwól na wysłanie wiadomości"
"Allow Multiple Boxes for Shipping","Zezwól na dzielenie wysyłki"
"Allow Printed Card","Zezwól na drukowane karty"
"Allow Qty Below 0","Zezwól na ilość mniejszą od 0"
"Allow Qty Below 0 and Notify Customer","Zezwól na ilość mniejszą od 0 i powiadom klienta"
"Allow Reorder","Pozwól na ponowne zamówienie"
"Allow Shipping to Multiple Addresses","Pozwól na dostawę do wielu adresów"
"Allow Symlinks","Zezwól na symlinki"
"Allow To Edit Contact Information","Zezwalaj na Edytowanie informacji o kontakcie"
"Allow To Exceed Credit Limit","Pozwól na przekroczenie limitu kredytowego"
"Allow all Cookies","Zezwól na wszystkie pliki cookie"
"Allow everything","Zezwól na wszystko"
"Allow for Guests","Wysyłanie maili przez Gości"
"Allow in Billing Agreement Wizard","Dopuść w wizardzie umowy rozliczeniowej"
"Allow remote shopping assistance","Zezwól na zdalną pomoc przy zakupach"
"Allow to Choose State if It is Optional for Country","Umożliwia wybór województwa, jeśli jest opcjonalny dla kraju"
"Allow to Edit Shipping Address Entered During Checkout on PayPal Side","Pozwala edytować adres dostawy podczas realizacji transakcji na stronie PayPal"
"Allowed Credit Card Types","Dopuszczone rodzaje kart kredytowych"
"Allowed Currencies","Dopuszczone waluty"
"Allowed Errors Count","Dozwolona liczba błędów"
"Allowed IPs (comma separated)","Dozwolone IP (oddzielone przecinkami)"
"Allowed Methods","Dozwolone metody"
"Allowed Scopes","Dopuszczalne zakresy"
"Allowed file types *.css.","Dozwolone typy pliku *.js."
"Allowed file types *.js.","Dozwolone typy pliku *.js."
"Allowed file types: jpeg, gif, png.","Dozwolone typy plików: jpeg, gif, png."
"Allows use fallback logic for replacing swatch image with product swatch or base image","Umożliwia wykorzystanie rezerwowej logikę zastąpienie obrazu próbki produktu próbkę lub podstawy obrazu"
"Alpha Only","Tylko Alpha"
"Alphabetical","Alfabetyczne"
"Alphanumeric","Alfanumeryczne"
"Alphanumeric, dash and underscore characters are recommended for filenames. Improper characters are replaced with '_'.","Litery alfabetu, kreski i podkreślenia są polecane dla nazw plików. Nieprawidłowe znaki zostaną zastąpione przez '_'."
